"insurer_nm","claim_id","claim_create_dt","current_status","current_substatus","invoice_date","outlet_nm","outlet_type","outlet_city","outlet_province","claim_vehicle_year","claim_vehicle_make","claim_vehicle_model","event_status","event_substatus","first_time_in_status","total_hrs_in_status"
"SANTAM",621818,"2018-01-04 14:37:01.953","Invoiced","ClaimMovedToInvoiced","2018-01-10","Witbank","Franchise","Emalahleni","Mpumalanga",2016,"NISSAN","MPV PANELVAN","Completed","ClaimMovedToCompleted","2018-01-09 15:57:34.21","8.333"
"SANTAM",621818,"2018-01-04 14:37:01.953","Invoiced","ClaimMovedToInvoiced","2018-01-10","Witbank","Franchise","Emalahleni","Mpumalanga",2016,"NISSAN","MPV PANELVAN","Invoiced","ClaimMovedToInvoiced","2018-01-10 15:17:34.54","2224"
"HOLLARD C/O DIGICALL SOLUTIONS",621819,"2018-01-04 14:37:59.03","Invoiced","ClaimMovedToInvoiced","2018-02-26","Fourways","Franchise"," Olifantsfontein"," 1666",2012,"VOLKSWAGEN","MK VI HATCH 5DR (2009/2013)","","","2018-01-04 14:37:59.127","0"
"HOLLARD C/O DIGICALL SOLUTIONS",621819,"2018-01-04 14:37:59.03","Invoiced","ClaimMovedToInvoiced","2018-02-26","Fourways","Franchise"," Olifantsfontein"," 1666",2012,"VOLKSWAGEN","MK VI HATCH 5DR (2009/2013)","Open","Claim Not accepted","2018-01-04 14:38:00.843","1.329"
"HOLLARD C/O DIGICALL SOLUTIONS",621819,"2018-01-04 14:37:59.03","Invoiced","ClaimMovedToInvoiced","2018-02-26","Fourways","Franchise"," Olifantsfontein"," 1666",2012,"VOLKSWAGEN","MK VI HATCH 5DR (2009/2013)","Open","Claim Accepted","2018-01-04 14:45:55.763","0.432"
"HOLLARD C/O DIGICALL SOLUTIONS",621819,"2018-01-04 14:37:59.03","Invoiced","ClaimMovedToInvoiced","2018-02-26","Fourways","Franchise"," Olifantsfontein"," 1666",2012,"VOLKSWAGEN","MK VI HATCH 5DR (2009/2013)","Open","Communicated With Client","2018-01-04 14:57:05.233","40.835"
"HOLLARD C/O DIGICALL SOLUTIONS",621819,"2018-01-04 14:37:59.03","Invoiced","ClaimMovedToInvoiced","2018-02-26","Fourways","Franchise"," Olifantsfontein"," 1666",2012,"VOLKSWAGEN","MK VI HATCH 5DR (2009/2013)","Open","LeftSMS Or Voicemail","2018-01-04 14:57:06.483","0.395"
"HOLLARD C/O DIGICALL SOLUTIONS",621819,"2018-01-04 14:37:59.03","Invoiced","ClaimMovedToInvoiced","2018-02-26","Fourways","Franchise"," Olifantsfontein"," 1666",2012,"VOLKSWAGEN","MK VI HATCH 5DR (2009/2013)","Booked","Pre-Booked","2018-01-05 11:26:11.567","14.054"
"HOLLARD C/O DIGICALL SOLUTIONS",621819,"2018-01-04 14:37:59.03","Invoiced","ClaimMovedToInvoiced","2018-02-26","Fourways","Franchise"," Olifantsfontein"," 1666",2012,"VOLKSWAGEN","MK VI HATCH 5DR (2009/2013)","Open","UnsuccessfulFitmentChangingPartsToMatch","2018-01-08 11:28:26.98","0.126"
"HOLLARD C/O DIGICALL SOLUTIONS",621819,"2018-01-04 14:37:59.03","Invoiced","ClaimMovedToInvoiced","2018-02-26","Fourways","Franchise"," Olifantsfontein"," 1666",2012,"VOLKSWAGEN","MK VI HATCH 5DR (2009/2013)","Unauthorised","Authorisation requested","2018-01-08 11:33:50.823","6.246"
"HOLLARD C/O DIGICALL SOLUTIONS",621819,"2018-01-04 14:37:59.03","Invoiced","ClaimMovedToInvoiced","2018-02-26","Fourways","Franchise"," Olifantsfontein"," 1666",2012,"VOLKSWAGEN","MK VI HATCH 5DR (2009/2013)","Booked","Post-Booked","2018-01-13 10:00:00","37.684"
"HOLLARD C/O DIGICALL SOLUTIONS",621819,"2018-01-04 14:37:59.03","Invoiced","ClaimMovedToInvoiced","2018-02-26","Fourways","Franchise"," Olifantsfontein"," 1666",2012,"VOLKSWAGEN","MK VI HATCH 5DR (2009/2013)","Booked","ClaimRescheduled","2018-01-17 09:39:22.093","0.113"
"HOLLARD C/O DIGICALL SOLUTIONS",621819,"2018-01-04 14:37:59.03","Invoiced","ClaimMovedToInvoiced","2018-02-26","Fourways","Franchise"," Olifantsfontein"," 1666",2012,"VOLKSWAGEN","MK VI HATCH 5DR (2009/2013)","Completed","ClaimMovedToCompleted","2018-01-17 09:46:10.783","17.022"
"HOLLARD C/O DIGICALL SOLUTIONS",621819,"2018-01-04 14:37:59.03","Invoiced","ClaimMovedToInvoiced","2018-02-26","Fourways","Franchise"," Olifantsfontein"," 1666",2012,"VOLKSWAGEN","MK VI HATCH 5DR (2009/2013)","Booked","ClaimRebookedFitmentCompleteSet","2018-01-17 11:11:12.333","252.202"
"HOLLARD C/O DIGICALL SOLUTIONS",621819,"2018-01-04 14:37:59.03","Invoiced","ClaimMovedToInvoiced","2018-02-26","Fourways","Franchise"," Olifantsfontein"," 1666",2012,"VOLKSWAGEN","MK VI HATCH 5DR (2009/2013)","Invoiced","ClaimMovedToInvoiced","2018-02-26 12:04:28.403","1895"
"SANTAM",621820,"2018-01-04 14:38:53.937","Invoiced","ClaimMovedToInvoiced","2018-01-10","East Rand","Franchise"," Kempton Park"," 1619",2014,"FORD","DOUBLE CAB T6 (2011 - Current)","M & F","MnFClaimCreated","2018-01-04 14:38:54.063","0.344"
"SANTAM",621820,"2018-01-04 14:38:53.937","Invoiced","ClaimMovedToInvoiced","2018-01-10","East Rand","Franchise"," Kempton Park"," 1619",2014,"FORD","DOUBLE CAB T6 (2011 - Current)","M & F","AlternativeSupplierToCancelClaim","2018-01-04 14:59:35.363","1.908"
"SANTAM",621820,"2018-01-04 14:38:53.937","Invoiced","ClaimMovedToInvoiced","2018-01-10","East Rand","Franchise"," Kempton Park"," 1619",2014,"FORD","DOUBLE CAB T6 (2011 - Current)","Open","Claim Not accepted","2018-01-04 16:54:04.217","0.156"
"SANTAM",621820,"2018-01-04 14:38:53.937","Invoiced","ClaimMovedToInvoiced","2018-01-10","East Rand","Franchise"," Kempton Park"," 1619",2014,"FORD","DOUBLE CAB T6 (2011 - Current)","Open","Communicated With Client","2018-01-05 07:36:17.197","15.271"
"SANTAM",621820,"2018-01-04 14:38:53.937","Invoiced","ClaimMovedToInvoiced","2018-01-10","East Rand","Franchise"," Kempton Park"," 1619",2014,"FORD","DOUBLE CAB T6 (2011 - Current)","Open","Claim Accepted","2018-01-05 07:39:44.367","0"
"SANTAM",621820,"2018-01-04 14:38:53.937","Invoiced","ClaimMovedToInvoiced","2018-01-10","East Rand","Franchise"," Kempton Park"," 1619",2014,"FORD","DOUBLE CAB T6 (2011 - Current)","Open","LeftSMS Or Voicemail","2018-01-05 07:39:58.79","0.062"
"SANTAM",621820,"2018-01-04 14:38:53.937","Invoiced","ClaimMovedToInvoiced","2018-01-10","East Rand","Franchise"," Kempton Park"," 1619",2014,"FORD","DOUBLE CAB T6 (2011 - Current)","Unauthorised","Authorisation requested","2018-01-05 09:09:31.99","1.688"
"SANTAM",621820,"2018-01-04 14:38:53.937","Invoiced","ClaimMovedToInvoiced","2018-01-10","East Rand","Franchise"," Kempton Park"," 1619",2014,"FORD","DOUBLE CAB T6 (2011 - Current)","OnHold","Non stock item and referred to an alternate supplier","2018-01-05 10:50:50.657","0.033"
"SANTAM",621820,"2018-01-04 14:38:53.937","Invoiced","ClaimMovedToInvoiced","2018-01-10","East Rand","Franchise"," Kempton Park"," 1619",2014,"FORD","DOUBLE CAB T6 (2011 - Current)","Booked","Pre-Booked","2018-01-08 11:06:46.853","10.387"
"SANTAM",621820,"2018-01-04 14:38:53.937","Invoiced","ClaimMovedToInvoiced","2018-01-10","East Rand","Franchise"," Kempton Park"," 1619",2014,"FORD","DOUBLE CAB T6 (2011 - Current)","Booked","Post-Booked","2018-01-09 12:30:00","5.585"
"SANTAM",621820,"2018-01-04 14:38:53.937","Invoiced","ClaimMovedToInvoiced","2018-01-10","East Rand","Franchise"," Kempton Park"," 1619",2014,"FORD","DOUBLE CAB T6 (2011 - Current)","Open","UnsuccessfulFitmentChangingPartsToMatch","2018-01-10 09:05:03.143","0.007"
"SANTAM",621820,"2018-01-04 14:38:53.937","Invoiced","ClaimMovedToInvoiced","2018-01-10","East Rand","Franchise"," Kempton Park"," 1619",2014,"FORD","DOUBLE CAB T6 (2011 - Current)","Booked","ClaimRescheduled","2018-01-10 09:05:29.567","1.483"
"SANTAM",621820,"2018-01-04 14:38:53.937","Invoiced","ClaimMovedToInvoiced","2018-01-10","East Rand","Franchise"," Kempton Park"," 1619",2014,"FORD","DOUBLE CAB T6 (2011 - Current)","Completed","ClaimMovedToCompleted","2018-01-10 10:34:29.277","4.807"
"SANTAM",621820,"2018-01-04 14:38:53.937","Invoiced","ClaimMovedToInvoiced","2018-01-10","East Rand","Franchise"," Kempton Park"," 1619",2014,"FORD","DOUBLE CAB T6 (2011 - Current)","Invoiced","ClaimMovedToInvoiced","2018-01-10 15:22:54.733","2224"
"DISCOVERY INSURE",621821,"2018-01-04 14:46:17.17","Invoiced","ClaimMovedToInvoiced","2018-01-15","West Rand","Franchise"," Roodepoort"," 1724",2011,"TOYOTA","SUV 5DR (2006/Current)","Unauthorised","Authorisation requested","2018-01-04 14:46:17.263","0"
"DISCOVERY INSURE",621821,"2018-01-04 14:46:17.17","Invoiced","ClaimMovedToInvoiced","2018-01-15","West Rand","Franchise"," Roodepoort"," 1724",2011,"TOYOTA","SUV 5DR (2006/Current)","Open","Claim Not accepted","2018-01-04 14:46:17.56","0.088"
"DISCOVERY INSURE",621821,"2018-01-04 14:46:17.17","Invoiced","ClaimMovedToInvoiced","2018-01-15","West Rand","Franchise"," Roodepoort"," 1724",2011,"TOYOTA","SUV 5DR (2006/Current)","Open","Claim Accepted","2018-01-04 14:51:34.597","0.015"
"DISCOVERY INSURE",621821,"2018-01-04 14:46:17.17","Invoiced","ClaimMovedToInvoiced","2018-01-15","West Rand","Franchise"," Roodepoort"," 1724",2011,"TOYOTA","SUV 5DR (2006/Current)","Open","Communicated With Client","2018-01-04 14:52:28.33","0.090"
"DISCOVERY INSURE",621821,"2018-01-04 14:46:17.17","Invoiced","ClaimMovedToInvoiced","2018-01-15","West Rand","Franchise"," Roodepoort"," 1724",2011,"TOYOTA","SUV 5DR (2006/Current)","Open","LeftSMS Or Voicemail","2018-01-04 14:56:09.923","1.952"
"DISCOVERY INSURE",621821,"2018-01-04 14:46:17.17","Invoiced","ClaimMovedToInvoiced","2018-01-15","West Rand","Franchise"," Roodepoort"," 1724",2011,"TOYOTA","SUV 5DR (2006/Current)","Booked","Pre-Booked","2018-01-04 16:55:01.39","20.083"
"DISCOVERY INSURE",621821,"2018-01-04 14:46:17.17","Invoiced","ClaimMovedToInvoiced","2018-01-15","West Rand","Franchise"," Roodepoort"," 1724",2011,"TOYOTA","SUV 5DR (2006/Current)","Booked","Post-Booked","2018-01-08 14:00:00","17.447"
"DISCOVERY INSURE",621821,"2018-01-04 14:46:17.17","Invoiced","ClaimMovedToInvoiced","2018-01-15","West Rand","Franchise"," Roodepoort"," 1724",2011,"TOYOTA","SUV 5DR (2006/Current)","Completed","ClaimMovedToCompleted","2018-01-10 13:26:47.737","33.375"
"DISCOVERY INSURE",621821,"2018-01-04 14:46:17.17","Invoiced","ClaimMovedToInvoiced","2018-01-15","West Rand","Franchise"," Roodepoort"," 1724",2011,"TOYOTA","SUV 5DR (2006/Current)","Invoiced","ClaimMovedToInvoiced","2018-01-15 14:49:18.52","2193"
"OLD MUTUAL INSURE",621822,"2018-01-04 14:43:30.61","Invoiced","ClaimMovedToInvoiced","2018-01-15","Worcester","Franchise","Worcester","Western Cape",2009,"MITSUBISHI","DOUBLE CAB (2007/2015)","Unauthorised","Authorisation requested","2018-01-04 14:43:30.703","0"
"OLD MUTUAL INSURE",621822,"2018-01-04 14:43:30.61","Invoiced","ClaimMovedToInvoiced","2018-01-15","Worcester","Franchise","Worcester","Western Cape",2009,"MITSUBISHI","DOUBLE CAB (2007/2015)","Open","Claim Not accepted","2018-01-04 14:43:31.22","3.059"
"OLD MUTUAL INSURE",621822,"2018-01-04 14:43:30.61","Invoiced","ClaimMovedToInvoiced","2018-01-15","Worcester","Franchise","Worcester","Western Cape",2009,"MITSUBISHI","DOUBLE CAB (2007/2015)","Open","Claim Accepted","2018-01-05 08:47:04.72","0.177"
"OLD MUTUAL INSURE",621822,"2018-01-04 14:43:30.61","Invoiced","ClaimMovedToInvoiced","2018-01-15","Worcester","Franchise","Worcester","Western Cape",2009,"MITSUBISHI","DOUBLE CAB (2007/2015)","Open","Communicated With Client","2018-01-05 08:57:40.987","32.027"
"OLD MUTUAL INSURE",621822,"2018-01-04 14:43:30.61","Invoiced","ClaimMovedToInvoiced","2018-01-15","Worcester","Franchise","Worcester","Western Cape",2009,"MITSUBISHI","DOUBLE CAB (2007/2015)","Open","LeftSMS Or Voicemail","2018-01-05 08:57:41.813","0.011"
"OLD MUTUAL INSURE",621822,"2018-01-04 14:43:30.61","Invoiced","ClaimMovedToInvoiced","2018-01-15","Worcester","Franchise","Worcester","Western Cape",2009,"MITSUBISHI","DOUBLE CAB (2007/2015)","Booked","Post-Booked","2018-01-10 09:00:00","23.554"
"OLD MUTUAL INSURE",621822,"2018-01-04 14:43:30.61","Invoiced","ClaimMovedToInvoiced","2018-01-15","Worcester","Franchise","Worcester","Western Cape",2009,"MITSUBISHI","DOUBLE CAB (2007/2015)","Booked","Pre-Booked","2018-01-11 15:20:13.493","0.014"
"OLD MUTUAL INSURE",621822,"2018-01-04 14:43:30.61","Invoiced","ClaimMovedToInvoiced","2018-01-15","Worcester","Franchise","Worcester","Western Cape",2009,"MITSUBISHI","DOUBLE CAB (2007/2015)","Completed","ClaimMovedToCompleted","2018-01-12 14:34:04.75","11.871"
"OLD MUTUAL INSURE",621822,"2018-01-04 14:43:30.61","Invoiced","ClaimMovedToInvoiced","2018-01-15","Worcester","Franchise","Worcester","Western Cape",2009,"MITSUBISHI","DOUBLE CAB (2007/2015)","Invoiced","ClaimMovedToInvoiced","2018-01-15 12:26:20.23","2195"
"HOLLARD Reg - Middleburg",621823,"2018-01-04 14:47:54.203","Invoiced","ClaimMovedToInvoiced","2018-01-15","Rayton","Franchise","Rayton","Gauteng",2005,"SUBARU","II STATIONWAGON (2001/2007)","Unauthorised","Authorisation requested","2018-01-04 14:47:54.25","9.498"
"HOLLARD Reg - Middleburg",621823,"2018-01-04 14:47:54.203","Invoiced","ClaimMovedToInvoiced","2018-01-15","Rayton","Franchise","Rayton","Gauteng",2005,"SUBARU","II STATIONWAGON (2001/2007)","Open","Claim Not accepted","2018-01-05 15:17:47.517","0.883"
"HOLLARD Reg - Middleburg",621823,"2018-01-04 14:47:54.203","Invoiced","ClaimMovedToInvoiced","2018-01-15","Rayton","Franchise","Rayton","Gauteng",2005,"SUBARU","II STATIONWAGON (2001/2007)","Open","Claim Accepted","2018-01-05 16:10:47.223","4.34"
"HOLLARD Reg - Middleburg",621823,"2018-01-04 14:47:54.203","Invoiced","ClaimMovedToInvoiced","2018-01-15","Rayton","Franchise","Rayton","Gauteng",2005,"SUBARU","II STATIONWAGON (2001/2007)","Open","LeftSMS Or Voicemail","2018-01-06 11:31:10.19","0.061"
"HOLLARD Reg - Middleburg",621823,"2018-01-04 14:47:54.203","Invoiced","ClaimMovedToInvoiced","2018-01-15","Rayton","Franchise","Rayton","Gauteng",2005,"SUBARU","II STATIONWAGON (2001/2007)","Open","Communicated With Client","2018-01-06 11:34:50.097","28.419"
"HOLLARD Reg - Middleburg",621823,"2018-01-04 14:47:54.203","Invoiced","ClaimMovedToInvoiced","2018-01-15","Rayton","Franchise","Rayton","Gauteng",2005,"SUBARU","II STATIONWAGON (2001/2007)","Booked","Post-Booked","2018-01-11 08:00:00","22.271"
"HOLLARD Reg - Middleburg",621823,"2018-01-04 14:47:54.203","Invoiced","ClaimMovedToInvoiced","2018-01-15","Rayton","Franchise","Rayton","Gauteng",2005,"SUBARU","II STATIONWAGON (2001/2007)","Booked","Pre-Booked","2018-01-12 07:53:06.33","0"
"HOLLARD Reg - Middleburg",621823,"2018-01-04 14:47:54.203","Invoiced","ClaimMovedToInvoiced","2018-01-15","Rayton","Franchise","Rayton","Gauteng",2005,"SUBARU","II STATIONWAGON (2001/2007)","Completed","ClaimMovedToCompleted","2018-01-13 12:16:16.87","8.51"
"HOLLARD Reg - Middleburg",621823,"2018-01-04 14:47:54.203","Invoiced","ClaimMovedToInvoiced","2018-01-15","Rayton","Franchise","Rayton","Gauteng",2005,"SUBARU","II STATIONWAGON (2001/2007)","Invoiced","ClaimMovedToInvoiced","2018-01-15 15:46:53.85","2192"
"HOLLARD C/O PSG",621824,"2018-01-04 14:46:58.673","Invoiced","ClaimMovedToInvoiced","2018-01-18","Hartswater","Franchise","","Northern Cape",0,"VOLVO","FH12 TRUCK (1993/1998)","Unauthorised","Authorisation requested","2018-01-04 14:46:58.83","26.268"
"HOLLARD C/O PSG",621824,"2018-01-04 14:46:58.673","Invoiced","ClaimMovedToInvoiced","2018-01-18","Hartswater","Franchise","","Northern Cape",0,"VOLVO","FH12 TRUCK (1993/1998)","Cancelled","Cancel Premiums not paid","2018-01-04 14:52:23.343","4.501"
"HOLLARD C/O PSG",621824,"2018-01-04 14:46:58.673","Invoiced","ClaimMovedToInvoiced","2018-01-18","Hartswater","Franchise","","Northern Cape",0,"VOLVO","FH12 TRUCK (1993/1998)","Open","Claim Not accepted","2018-01-09 11:12:21.63","0.041"
"HOLLARD C/O PSG",621824,"2018-01-04 14:46:58.673","Invoiced","ClaimMovedToInvoiced","2018-01-18","Hartswater","Franchise","","Northern Cape",0,"VOLVO","FH12 TRUCK (1993/1998)","Open","Claim Accepted","2018-01-09 11:13:33.74","0.025"
"HOLLARD C/O PSG",621824,"2018-01-04 14:46:58.673","Invoiced","ClaimMovedToInvoiced","2018-01-18","Hartswater","Franchise","","Northern Cape",0,"VOLVO","FH12 TRUCK (1993/1998)","Open","Communicated With Client","2018-01-09 11:15:05.427","23.208"
"HOLLARD C/O PSG",621824,"2018-01-04 14:46:58.673","Invoiced","ClaimMovedToInvoiced","2018-01-18","Hartswater","Franchise","","Northern Cape",0,"VOLVO","FH12 TRUCK (1993/1998)","Open","LeftSMS Or Voicemail","2018-01-09 11:18:47.35","1.971"
"HOLLARD C/O PSG",621824,"2018-01-04 14:46:58.673","Invoiced","ClaimMovedToInvoiced","2018-01-18","Hartswater","Franchise","","Northern Cape",0,"VOLVO","FH12 TRUCK (1993/1998)","Booked","Pre-Booked","2018-01-12 11:47:59.497","16.200"
"HOLLARD C/O PSG",621824,"2018-01-04 14:46:58.673","Invoiced","ClaimMovedToInvoiced","2018-01-18","Hartswater","Franchise","","Northern Cape",0,"VOLVO","FH12 TRUCK (1993/1998)","Booked","Post-Booked","2018-01-15 14:00:00","15.286"
"HOLLARD C/O PSG",621824,"2018-01-04 14:46:58.673","Invoiced","ClaimMovedToInvoiced","2018-01-18","Hartswater","Franchise","","Northern Cape",0,"VOLVO","FH12 TRUCK (1993/1998)","Completed","ClaimMovedToCompleted","2018-01-17 11:17:12.917","11.598"
"HOLLARD C/O PSG",621824,"2018-01-04 14:46:58.673","Invoiced","ClaimMovedToInvoiced","2018-01-18","Hartswater","Franchise","","Northern Cape",0,"VOLVO","FH12 TRUCK (1993/1998)","Invoiced","ClaimMovedToInvoiced","2018-01-18 13:53:06.407","2167"
"SANTAM C/O BROLINK",621825,"2018-01-04 14:48:48.157","Invoiced","ClaimMovedToInvoiced","2018-01-09","Pretoria","Branch"," Pretoria"," 0182",2012,"VOLKSWAGEN","VIVO SEDAN 4DR (2010/Current)","Unauthorised","Authorisation requested","2018-01-04 14:48:48.267","0"
"SANTAM C/O BROLINK",621825,"2018-01-04 14:48:48.157","Invoiced","ClaimMovedToInvoiced","2018-01-09","Pretoria","Branch"," Pretoria"," 0182",2012,"VOLKSWAGEN","VIVO SEDAN 4DR (2010/Current)","Open","Claim Not accepted","2018-01-04 14:48:48.987","0.589"
"SANTAM C/O BROLINK",621825,"2018-01-04 14:48:48.157","Invoiced","ClaimMovedToInvoiced","2018-01-09","Pretoria","Branch"," Pretoria"," 0182",2012,"VOLKSWAGEN","VIVO SEDAN 4DR (2010/Current)","Open","Claim Accepted","2018-01-04 15:24:09.317","0.006"
"SANTAM C/O BROLINK",621825,"2018-01-04 14:48:48.157","Invoiced","ClaimMovedToInvoiced","2018-01-09","Pretoria","Branch"," Pretoria"," 0182",2012,"VOLKSWAGEN","VIVO SEDAN 4DR (2010/Current)","Open","LeftSMS Or Voicemail","2018-01-04 15:24:32.99","0.061"
"SANTAM C/O BROLINK",621825,"2018-01-04 14:48:48.157","Invoiced","ClaimMovedToInvoiced","2018-01-09","Pretoria","Branch"," Pretoria"," 0182",2012,"VOLKSWAGEN","VIVO SEDAN 4DR (2010/Current)","Open","Communicated With Client","2018-01-04 15:28:13.16","11.250"
"SANTAM C/O BROLINK",621825,"2018-01-04 14:48:48.157","Invoiced","ClaimMovedToInvoiced","2018-01-09","Pretoria","Branch"," Pretoria"," 0182",2012,"VOLKSWAGEN","VIVO SEDAN 4DR (2010/Current)","Booked","Pre-Booked","2018-01-06 08:43:10.793","11.281"
"SANTAM C/O BROLINK",621825,"2018-01-04 14:48:48.157","Invoiced","ClaimMovedToInvoiced","2018-01-09","Pretoria","Branch"," Pretoria"," 0182",2012,"VOLKSWAGEN","VIVO SEDAN 4DR (2010/Current)","Booked","Post-Booked","2018-01-08 15:00:00","3.932"
"SANTAM C/O BROLINK",621825,"2018-01-04 14:48:48.157","Invoiced","ClaimMovedToInvoiced","2018-01-09","Pretoria","Branch"," Pretoria"," 0182",2012,"VOLKSWAGEN","VIVO SEDAN 4DR (2010/Current)","Completed","ClaimMovedToCompleted","2018-01-09 09:55:57.84","0.059"
"SANTAM C/O BROLINK",621825,"2018-01-04 14:48:48.157","Invoiced","ClaimMovedToInvoiced","2018-01-09","Pretoria","Branch"," Pretoria"," 0182",2012,"VOLKSWAGEN","VIVO SEDAN 4DR (2010/Current)","Booked","Fitment Completed","2018-01-09 09:59:31.03","3.488"
"SANTAM C/O BROLINK",621825,"2018-01-04 14:48:48.157","Invoiced","ClaimMovedToInvoiced","2018-01-09","Pretoria","Branch"," Pretoria"," 0182",2012,"VOLKSWAGEN","VIVO SEDAN 4DR (2010/Current)","Invoiced","ClaimMovedToInvoiced","2018-01-09 13:28:46.813","2235"
"DISCOVERY INSURE",621826,"2018-01-04 14:49:32.08","Invoiced","ClaimMovedToInvoiced","2018-01-25","Vereeniging","Franchise","Vanderbijlpark","Gauteng",2013,"AUDI","HATCH 3DR (2010/2014)","Unauthorised","Authorisation requested","2018-01-04 14:49:32.143","0.049"
"DISCOVERY INSURE",621826,"2018-01-04 14:49:32.08","Invoiced","ClaimMovedToInvoiced","2018-01-25","Vereeniging","Franchise","Vanderbijlpark","Gauteng",2013,"AUDI","HATCH 3DR (2010/2014)","Open","Claim Not accepted","2018-01-04 14:49:32.5","0.601"
"DISCOVERY INSURE",621826,"2018-01-04 14:49:32.08","Invoiced","ClaimMovedToInvoiced","2018-01-25","Vereeniging","Franchise","Vanderbijlpark","Gauteng",2013,"AUDI","HATCH 3DR (2010/2014)","Open","Claim Accepted","2018-01-04 15:10:35.957","0.069"
"DISCOVERY INSURE",621826,"2018-01-04 14:49:32.08","Invoiced","ClaimMovedToInvoiced","2018-01-25","Vereeniging","Franchise","Vanderbijlpark","Gauteng",2013,"AUDI","HATCH 3DR (2010/2014)","Open","Communicated With Client","2018-01-04 15:14:45.897","18.784"
"DISCOVERY INSURE",621826,"2018-01-04 14:49:32.08","Invoiced","ClaimMovedToInvoiced","2018-01-25","Vereeniging","Franchise","Vanderbijlpark","Gauteng",2013,"AUDI","HATCH 3DR (2010/2014)","Open","LeftSMS Or Voicemail","2018-01-04 15:14:47.52","23.953"
"DISCOVERY INSURE",621826,"2018-01-04 14:49:32.08","Invoiced","ClaimMovedToInvoiced","2018-01-25","Vereeniging","Franchise","Vanderbijlpark","Gauteng",2013,"AUDI","HATCH 3DR (2010/2014)","Booked","Pre-Booked","2018-01-08 16:11:57.7","1.301"
"DISCOVERY INSURE",621826,"2018-01-04 14:49:32.08","Invoiced","ClaimMovedToInvoiced","2018-01-25","Vereeniging","Franchise","Vanderbijlpark","Gauteng",2013,"AUDI","HATCH 3DR (2010/2014)","Booked","Post-Booked","2018-01-09 08:30:00","101.378"
"DISCOVERY INSURE",621826,"2018-01-04 14:49:32.08","Invoiced","ClaimMovedToInvoiced","2018-01-25","Vereeniging","Franchise","Vanderbijlpark","Gauteng",2013,"AUDI","HATCH 3DR (2010/2014)","Open","UnsuccessfulFitmentChangingPartsToMatch","2018-01-10 13:25:00.487","0.659"
"DISCOVERY INSURE",621826,"2018-01-04 14:49:32.08","Invoiced","ClaimMovedToInvoiced","2018-01-25","Vereeniging","Franchise","Vanderbijlpark","Gauteng",2013,"AUDI","HATCH 3DR (2010/2014)","Booked","ClaimRescheduled","2018-01-12 15:06:35.957","0.006"
"DISCOVERY INSURE",621826,"2018-01-04 14:49:32.08","Invoiced","ClaimMovedToInvoiced","2018-01-25","Vereeniging","Franchise","Vanderbijlpark","Gauteng",2013,"AUDI","HATCH 3DR (2010/2014)","Completed","ClaimMovedToCompleted","2018-01-25 11:37:38.207","2.908"
"DISCOVERY INSURE",621826,"2018-01-04 14:49:32.08","Invoiced","ClaimMovedToInvoiced","2018-01-25","Vereeniging","Franchise","Vanderbijlpark","Gauteng",2013,"AUDI","HATCH 3DR (2010/2014)","Invoiced","ClaimMovedToInvoiced","2018-01-25 14:32:05.717","2116"
"DISCOVERY INSURE",621827,"2018-01-04 14:54:06.063","Invoiced","ClaimMovedToInvoiced","2018-01-15","Strijdompark","Branch","Randburg","Gauteng",2013,"KIA","III HATCH 5DR (2011/Current)","Unauthorised","Authorisation requested","2018-01-04 14:54:06.157","1.216"
"DISCOVERY INSURE",621827,"2018-01-04 14:54:06.063","Invoiced","ClaimMovedToInvoiced","2018-01-15","Strijdompark","Branch","Randburg","Gauteng",2013,"KIA","III HATCH 5DR (2011/Current)","Open","Claim Not accepted","2018-01-04 14:54:06.483","26.017"
"DISCOVERY INSURE",621827,"2018-01-04 14:54:06.063","Invoiced","ClaimMovedToInvoiced","2018-01-15","Strijdompark","Branch","Randburg","Gauteng",2013,"KIA","III HATCH 5DR (2011/Current)","Open","Claim Accepted","2018-01-04 15:35:08.537","0.01"
"DISCOVERY INSURE",621827,"2018-01-04 14:54:06.063","Invoiced","ClaimMovedToInvoiced","2018-01-15","Strijdompark","Branch","Randburg","Gauteng",2013,"KIA","III HATCH 5DR (2011/Current)","Open","Claim Accepted To Contact Client","2018-01-04 15:35:44.567","0.338"
"DISCOVERY INSURE",621827,"2018-01-04 14:54:06.063","Invoiced","ClaimMovedToInvoiced","2018-01-15","Strijdompark","Branch","Randburg","Gauteng",2013,"KIA","III HATCH 5DR (2011/Current)","Open","Provisional booking made","2018-01-04 15:56:01.68","0.671"
"DISCOVERY INSURE",621827,"2018-01-04 14:54:06.063","Invoiced","ClaimMovedToInvoiced","2018-01-15","Strijdompark","Branch","Randburg","Gauteng",2013,"KIA","III HATCH 5DR (2011/Current)","Open","Contact Failed","2018-01-04 16:36:19.56","0.012"
"DISCOVERY INSURE",621827,"2018-01-04 14:54:06.063","Invoiced","ClaimMovedToInvoiced","2018-01-15","Strijdompark","Branch","Randburg","Gauteng",2013,"KIA","III HATCH 5DR (2011/Current)","Booked","Pre-Booked","2018-01-04 16:37:05.2","23.789"
